path,mu_amp,sd_amp,p_valid,mu_phase_vv,sd_phase_vv
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg_dual_pol_complex_1024_10240.npy,0.2679190933704376,0.2380664348602295,0.9997329711914062,0.9248905,1.8124415874481201
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg_dual_pol_complex_1024_10752.npy,0.2356908768415451,0.20981550216674805,0.9996871948242188,2.220151,1.8194193840026855
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg_dual_pol_complex_1024_11264.npy,0.3069457411766052,0.49123910069465637,0.9997482299804688,-1.0961298,1.8150897026062012
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg_dual_pol_complex_1024_11776.npy,0.25604677200317383,0.23067903518676758,0.9997138977050781,-3.0955205,1.8196836709976196
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg_dual_pol_complex_1024_12288.npy,0.15505336225032806,0.1878715306520462,0.6794319152832031,-0.010166498,1.4918745756149292
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg_dual_pol_complex_1024_12800.npy,0.0,0.0,0.0,0.0,0.0
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg_dual_pol_complex_1024_1536.npy,0.11735821515321732,0.08570472151041031,0.9987449645996094,2.1887095,1.8177616596221924
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg_dual_pol_complex_1024_2048.npy,0.11483990401029587,0.09211596101522446,0.9984359741210938,-1.5488687,1.8159922361373901
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg_dual_pol_complex_1024_2560.npy,0.11609204113483429,0.09304668009281158,0.9984970092773438,-2.830868,1.8165137767791748
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg_dual_pol_complex_1024_3072.npy,0.114576555788517,0.09026077389717102,0.99847412109375,1.9681574,1.8165512084960938
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg_dual_pol_complex_1024_3584.npy,0.10890281945466995,0.08505433052778244,0.9983062744140625,-0.4425341,1.8118891716003418
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg_dual_pol_complex_1024_4096.npy,0.1059441864490509,0.07990855723619461,0.9983139038085938,-2.8907018,1.8179187774658203
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg_dual_pol_complex_1024_4608.npy,0.10559813678264618,0.07968950271606445,0.9984626770019531,2.9520924,1.8210172653198242
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg_dual_pol_complex_1024_512.npy,0.09743312001228333,0.07267331331968307,0.9983444213867188,-0.11313554,1.8146655559539795
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg_dual_pol_complex_1024_5120.npy,0.10104257613420486,0.07492987811565399,0.9984207153320312,-1.9034714,1.8165457248687744
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg_dual_pol_complex_1024_5632.npy,0.10377165675163269,0.07634653896093369,0.9985427856445312,-2.582056,1.8177365064620972
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg_dual_pol_complex_1024_6144.npy,0.09572437405586243,0.06919416785240173,0.9984130859375,-1.0466043,1.8107980489730835
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200825T213135_20200825T213203_023085_02BD50_0B18_Orb_Cal_Deb_mrg_dual_pol_complex_1024_6656.npy,0.09468599408864975,0.0678064376115799,0.9985237121582031,0.21791638,1.8126801252365112
